hour, t(sec), V1, VAngle1, V2, VAngle2, I1, IAngle1, I2, IAngle2
6,660,251.385,-150.001,0,0,0.1968,-168.197,0.1968,11.8033
6,720,251.338,-150.001,0,0,0.19684,-168.196,0.19684,11.8039
6,780,251.449,-150.008,0,0,0.196757,-168.203,0.196757,11.7971
6,840,251.442,-150.01,0,0,0.196759,-168.205,0.196759,11.7949
6,900,251.448,-150.021,0,0,0.196755,-168.215,0.196755,11.7854
6,960,251.342,-150.021,0,0,0.196834,-168.216,0.196834,11.784
6,1020,251.091,-150.014,0,0,0.976762,-168.209,0.976762,11.7905
6,1080,251.172,-150.002,0,0,0.976493,-168.198,0.976493,11.8022
6,1140,251.205,-149.992,0,0,0.976354,-168.188,0.976354,11.8125
6,1200,251.218,-149.989,0,0,0.976301,-168.184,0.976301,11.8155
6,1260,251.24,-149.991,0,0,0.976215,-168.185,0.976215,11.8146
6,1320,251.122,-149.989,0,0,0.976653,-168.184,0.976653,11.8159
6,1380,251.039,-149.987,0,0,0.976981,-168.182,0.976981,11.818
6,1440,251.021,-149.988,0,0,0.977058,-168.183,0.977058,11.8172
6,1500,251.015,-150.013,0,0,0.977084,-168.206,0.977084,11.7937
6,1560,250.988,-150.015,0,0,0.977184,-168.21,0.977184,11.7903
6,1620,251.171,-149.999,0,0,0.976531,-168.194,0.976531,11.8059
6,1680,251.155,-150.041,0,0,0.97654,-168.236,0.97654,11.764
6,1740,251.063,-150.038,0,0,0.976885,-168.233,0.976885,11.7672
6,1800,251.144,-150.037,0,0,0.976592,-168.232,0.976592,11.7682
6,1860,251.082,-149.989,0,0,0.976825,-168.184,0.976825,11.8163
6,1920,251.165,-149.993,0,0,0.976512,-168.187,0.976512,11.8127
6,1980,251.252,-149.992,0,0,0.97618,-168.187,0.97618,11.813
6,2040,251.29,-150,0,0,0.976024,-168.194,0.976024,11.8063
6,2100,251.315,-149.989,0,0,0.975928,-168.184,0.975928,11.8158
6,2160,251.32,-149.988,0,0,0.9759,-168.182,0.9759,11.8176
6,2220,251.625,-149.949,0,0,0.974721,-168.144,0.974721,11.856
6,2280,251.717,-149.954,0,0,0.974376,-168.149,0.974376,11.8515
6,2340,251.892,-149.962,0,0,0.196412,-168.156,0.196412,11.8439
6,2400,251.913,-149.971,0,0,0.196393,-168.166,0.196393,11.8341
6,2460,251.91,-149.981,0,0,0.196394,-168.175,0.196394,11.8245
6,2520,251.88,-149.979,0,0,0.196417,-168.174,0.196417,11.8263
6,2580,251.865,-149.982,0,0,0.196428,-168.176,0.196428,11.8235
6,2640,252.028,-149.982,0,0,0.196307,-168.177,0.196307,11.823
6,2700,252.036,-149.984,0,0,0.196297,-168.179,0.196297,11.8215
6,2760,252.022,-149.981,0,0,0.196306,-168.176,0.196306,11.824
6,2820,252.024,-149.984,0,0,0.196306,-168.178,0.196306,11.8218
6,2880,252.053,-149.991,0,0,0.196283,-168.185,0.196283,11.8151
6,2940,252.051,-149.992,0,0,0.196284,-168.187,0.196284,11.8129
6,3000,252.344,-150.264,0,0,0.196057,-168.457,0.196057,11.543
6,3060,252.411,-150.267,0,0,0.404526,-168.461,0.404526,11.5387
6,3120,252.314,-150.262,0,0,0.40467,-168.457,0.40467,11.5429
6,3180,252.103,-149.98,0,0,0.44677,-168.177,0.44677,11.8235
6,3240,252.125,-149.979,0,0,0.279728,-168.174,0.279728,11.8255
6,3300,252.609,-149.878,0,0,0.279195,-168.074,0.279195,11.9264
6,3360,251.544,-149.862,0,0,0.28037,-168.057,0.28037,11.9426
6,3420,251.905,-149.777,0,0,0.279975,-167.972,0.279975,12.0277
6,3480,250.71,-149.757,0,0,0.281303,-167.952,0.281303,12.0476
6,3540,250.607,-149.752,0,0,0.449424,-167.947,0.449424,12.0527
7,0,249.954,-149.888,0,0,0.4506,-168.083,0.4506,11.9173
7,60,251.092,-149.919,0,0,0.448571,-168.113,0.448571,11.8867
7,120,251.086,-149.89,0,0,0.44858,-168.086,0.44858,11.9137
7,180,251.155,-149.893,0,0,0.44846,-168.087,0.44846,11.9126
7,240,251.182,-149.896,0,0,0.448407,-168.09,0.448407,11.9097
7,300,251.267,-149.958,0,0,0.448255,-168.153,0.448255,11.8472
7,360,251.252,-149.959,0,0,0.448281,-168.154,0.448281,11.8458
7,420,252.523,-149.82,0,0,0.446041,-168.015,0.446041,11.9847
7,480,252.496,-149.76,0,0,0.446074,-167.955,0.446074,12.0452
7,540,252.488,-149.778,0,0,0.446084,-167.971,0.446084,12.0286
7,600,251.691,-150.426,0,0,0.44749,-168.617,0.44749,11.3829
7,660,251.632,-150.419,0,0,0.4476,-168.615,0.4476,11.3852
7,720,251.439,-150.414,0,0,0.447939,-168.609,0.447939,11.391
7,780,251.135,-150.111,0,0,0.28083,-168.307,0.28083,11.693
7,840,251.151,-150.104,0,0,0.532288,-168.299,0.532288,11.7009
7,900,250.728,-150.196,0,0,0.533181,-168.39,0.533181,11.6097
7,960,251.652,-150.105,0,0,0.531232,-168.3,0.531232,11.6999
7,1020,251.713,-150.107,0,0,0.447464,-168.302,0.447464,11.698
7,1080,251.754,-150.103,0,0,0.447392,-168.298,0.447392,11.7022
7,1140,251.9,-150.238,0,0,0.447129,-168.432,0.447129,11.5679
7,1200,251.867,-150.27,0,0,0.697948,-168.462,0.697948,11.5385
7,1260,251.675,-150.268,0,0,0.928493,-168.463,0.928493,11.537
7,1320,246.852,-150.051,0,0,0.946592,-168.247,0.946592,11.753
7,1380,246.78,-150.04,0,0,0.946909,-168.236,0.946909,11.764
7,1440,246.804,-150.036,0,0,0.946845,-168.231,0.946845,11.769
7,1500,252.7,-149.915,0,0,0.924809,-168.11,0.924809,11.8899
7,1560,252.722,-149.915,0,0,1.00798,-168.11,1.00798,11.8902
7,1620,248.971,-149.755,0,0,1.02315,-167.95,1.02315,12.0504
7,1680,247.695,-149.99,0,0,0.858409,-168.184,0.858409,11.8155
7,1740,247.606,-149.982,0,0,0.858735,-168.178,0.858735,11.8222
7,1800,251.214,-150.044,0,0,0.846444,-168.238,0.846444,11.7617
7,1860,250.926,-150.03,0,0,0.197152,-168.227,0.197152,11.7731
7,1920,250.99,-150.042,0,0,0.197115,-168.236,0.197115,11.7641
7,1980,250.832,-150.036,0,0,0.197233,-168.231,0.197233,11.7685
7,2040,251.198,-150.045,0,0,0.196965,-168.238,0.196965,11.7616
7,2100,251.235,-150.051,0,0,0.196922,-168.245,0.196922,11.7547
7,2160,251.207,-150.045,0,0,0.196944,-168.241,0.196944,11.7594
7,2220,251.16,-150.032,0,0,0.196979,-168.228,0.196979,11.7716
7,2280,251.2,-150.026,0,0,0.196952,-168.222,0.196952,11.7785
7,2340,250.323,-150.015,0,0,0.197637,-168.21,0.197637,11.79
7,2400,249.919,-150.018,0,0,0.197942,-168.213,0.197942,11.7866
7,2460,249.963,-150,0,0,0.197926,-168.196,0.197926,11.8041
7,2520,251.059,-150.13,0,0,0.197062,-168.324,0.197062,11.6761
7,2580,251.158,-150.133,0,0,0.196985,-168.328,0.196985,11.672
7,2640,247.599,-150.051,0,0,0.199812,-168.246,0.199812,11.7537
7,2700,247.792,-149.889,0,0,0.19966,-168.084,0.19966,11.9157
7,2760,247.73,-149.908,0,0,0.199705,-168.102,0.199705,11.898
7,2820,251.356,-149.984,0,0,0.196834,-168.178,0.196834,11.8224
7,2880,251.032,-150.049,0,0,0.19708,-168.243,0.19708,11.7567
7,2940,251.539,-149.949,0,0,0.196687,-168.144,0.196687,11.8556
7,3000,251.558,-149.926,0,0,0.19667,-168.123,0.19667,11.8768
7,3060,251.782,-150.096,0,0,0.196494,-168.291,0.196494,11.7094
7,3120,251.975,-150.064,0,0,0.196345,-168.259,0.196345,11.7408
7,3180,252.087,-150.07,0,0,0.196259,-168.265,0.196259,11.7355
7,3240,251.105,-150.053,0,0,0.197022,-168.248,0.197022,11.7518
7,3300,250.823,-150.095,0,0,0.197244,-168.289,0.197244,11.7105
7,3360,250.388,-150.097,0,0,0.19757,-168.292,0.19757,11.708
7,3420,252.339,-149.92,0,0,0.196067,-168.115,0.196067,11.8847
7,3480,252.38,-149.875,0,0,0.971805,-168.07,0.971805,11.9304
7,3540,252.76,-149.883,0,0,0.9704,-168.076,0.9704,11.9236
8,0,251.795,-150.097,0,0,0.974039,-168.291,0.974039,11.7088
8,60,252.105,-150.175,0,0,0.972866,-168.37,0.972866,11.6302
8,120,252.039,-150.19,0,0,1.22369,-168.384,1.22369,11.6162
8,180,251.969,-150.07,0,0,1.22405,-168.265,1.22405,11.7348
8,240,250.636,-150.062,0,0,1.23053,-168.257,1.23053,11.7431
8,300,250.968,-150.405,0,0,1.22893,-168.598,1.22893,11.4024
8,360,251.225,-150.434,0,0,1.22767,-168.628,1.22767,11.3718
8,420,251.373,-150.428,0,0,1.22699,-168.622,1.22699,11.3776
8,480,250.971,-150.068,0,0,1.22891,-168.264,1.22891,11.736
8,540,250.56,-150.055,0,0,1.23092,-168.251,1.23092,11.7495
8,600,250.139,-150.1,0,0,1.48548,-168.295,1.48548,11.7051
8,660,250.065,-149.938,0,0,1.46488,-168.133,1.46488,11.8667
8,720,250.053,-149.956,0,0,1.46495,-168.149,1.46495,11.8505
8,780,249.934,-150.267,0,0,1.46565,-168.462,1.46565,11.538
8,840,250.007,-150.284,0,0,1.46524,-168.478,1.46524,11.5224
8,900,250.242,-150.26,0,0,1.8845,-168.455,1.8845,11.545
8,960,249.979,-149.915,0,0,1.71804,-168.111,1.71804,11.8887
8,1020,250.593,-150.503,0,0,1.71384,-168.695,1.71384,11.3046
8,1080,250.407,-150.528,0,0,1.96721,-168.722,1.96721,11.2783
8,1140,250.635,-150.52,0,0,1.96563,-168.715,1.96563,11.285
8,1200,250.264,-149.946,0,0,1.18612,-168.142,1.18612,11.8577
8,1260,250.164,-149.931,0,0,1.18659,-168.127,1.18659,11.8731
8,1320,250.329,-149.92,0,0,0.702252,-168.115,0.702252,11.885
8,1380,250.481,-149.937,0,0,0.701848,-168.131,0.701848,11.8693
8,1440,251.476,-149.97,0,0,0.699037,-168.165,0.699037,11.8352
8,1500,251.393,-149.968,0,0,1.18078,-168.163,1.18078,11.8368
8,1560,251.264,-149.978,0,0,1.18135,-168.172,1.18135,11.8276
8,1620,250.906,-150.029,0,0,1.14112,-168.224,1.14112,11.776
8,1680,250.861,-150.042,0,0,1.30917,-168.235,1.30917,11.7646
8,1740,250.951,-150.05,0,0,0.826337,-168.245,0.826337,11.7552
8,1800,247.298,-149.992,0,0,0.668271,-168.187,0.668271,11.8127
8,1860,247.457,-149.993,0,0,0.667869,-168.188,0.667869,11.8124
8,1920,247.404,-149.99,0,0,0.667983,-168.186,0.667983,11.8145
8,1980,250.842,-150.065,0,0,0.805736,-168.259,0.805736,11.7408
8,2040,248.55,-150.054,0,0,0.813112,-168.249,0.813112,11.7507
8,2100,248.491,-150.169,0,0,0.813326,-168.363,0.813326,11.6369
8,2160,248.471,-150.172,0,0,0.813396,-168.366,0.813396,11.6337
8,2220,250.872,-150.207,0,0,0.805628,-168.401,0.805628,11.5987
8,2280,250.843,-150.135,0,0,0.805706,-168.331,0.805706,11.6693
8,2340,250.856,-150.131,0,0,0.805665,-168.326,0.805665,11.6735
8,2400,249.771,-150.138,0,0,0.893435,-168.333,0.893435,11.6671
8,2460,249.961,-150.13,0,0,0.892802,-168.326,0.892802,11.6743
8,2520,249.095,-150.11,0,0,0.811345,-168.305,0.811345,11.6947
8,2580,249.028,-150.103,0,0,1.04405,-168.299,1.04405,11.7015
8,2640,248.916,-150.053,0,0,1.04453,-168.248,1.04453,11.7523
8,2700,247.917,-150.022,0,0,1.04873,-168.217,1.04873,11.7831
8,2760,247.84,-150.012,0,0,1.04904,-168.207,1.04904,11.7928
8,2820,248.288,-149.933,0,0,0.814004,-168.128,0.814004,11.872
8,2880,249.265,-149.942,0,0,0.810813,-168.137,0.810813,11.8629
8,2940,249.449,-149.907,0,0,0.810212,-168.102,0.810212,11.8979
8,3000,249.44,-149.903,0,0,0.810229,-168.098,0.810229,11.9018
8,3060,249.77,-149.858,0,0,0.556306,-168.053,0.556306,11.9468
8,3120,249.574,-149.88,0,0,0.641048,-168.074,0.641048,11.9261
8,3180,249.722,-149.88,0,0,0.640734,-168.075,0.640734,11.9249
8,3240,249.614,-149.925,0,0,0.556647,-168.12,0.556647,11.8801
8,3300,249.574,-149.908,0,0,0.556732,-168.104,0.556732,11.8964
8,3360,249.219,-149.902,0,0,2.36941,-168.097,2.36941,11.9033
8,3420,248.79,-149.898,0,0,2.37358,-168.093,2.37358,11.9071
8,3480,248.797,-149.959,0,0,2.37352,-168.153,2.37352,11.8466
8,3540,248.807,-149.959,0,0,2.37343,-168.154,2.37343,11.846
9,0,249.854,-149.983,0,0,0.808903,-168.178,0.808903,11.8224
9,60,249.346,-149.87,0,0,0.810541,-168.065,0.810541,11.9346
9,120,249.34,-149.859,0,0,0.810563,-168.055,0.810563,11.9451
9,180,248.997,-150.002,0,0,1.06532,-168.197,1.06532,11.8034
9,240,248.86,-150.035,0,0,1.06585,-168.228,1.06585,11.772
9,300,248.104,-150.1,0,0,1.06915,-168.295,1.06915,11.7048
9,360,247.232,-149.717,0,0,11.4322,-167.913,11.4322,12.0866
9,420,247.124,-149.716,0,0,11.4365,-167.911,11.4365,12.089
9,480,247.417,-149.721,0,0,11.658,-167.916,11.658,12.0843
9,540,247.119,-150.073,0,0,11.6711,-168.267,11.6711,11.7331
9,600,246.181,-150.027,0,0,11.7156,-168.223,11.7156,11.7773
9,660,246.631,-150.013,0,0,11.6945,-168.207,11.6945,11.7926
9,720,246.957,-149.95,0,0,11.6791,-168.145,11.6791,11.8553
9,780,245.579,-149.906,0,0,11.7443,-168.102,11.7443,11.8984
9,840,245.524,-149.893,0,0,11.7469,-168.089,11.7469,11.911
9,900,244.654,-149.956,0,0,11.7887,-168.151,11.7887,11.8492
9,960,244.201,-149.948,0,0,12.6125,-168.143,12.6125,11.8575
9,1020,244.194,-149.951,0,0,12.6128,-168.146,12.6128,11.8542
9,1080,244.644,-149.948,0,0,12.5899,-168.142,12.5899,11.8575
9,1140,244.892,-149.954,0,0,12.0618,-168.148,12.0618,11.8523
9,1200,244.864,-149.953,0,0,12.0625,-168.148,12.0625,11.8522
9,1260,244.78,-149.949,0,0,12.4148,-168.144,12.4148,11.8556
9,1320,244.028,-149.939,0,0,12.8844,-168.134,12.8844,11.8664
9,1380,244.093,-149.947,0,0,12.8813,-168.141,12.8813,11.8588
9,1440,244.488,-150.359,0,0,13.1187,-168.553,13.1187,11.4469
9,1500,244.275,-150.27,0,0,13.1301,-168.465,13.1301,11.5347
9,1560,238.369,-150.122,0,0,13.6319,-168.317,13.6319,11.6827
9,1620,237.973,-149.708,0,0,13.4997,-167.904,13.4997,12.0962
9,1680,237.093,-149.705,0,0,13.2831,-167.901,13.2831,12.0994
9,1740,242.206,-149.839,0,0,13.0034,-168.034,13.0034,11.9659
9,1800,243.342,-149.807,0,0,12.943,-168.002,12.943,11.9981
9,1860,244.052,-149.827,0,0,12.9051,-168.022,12.9051,11.9781
9,1920,243.964,-149.837,0,0,12.9092,-168.031,12.9092,11.9686
9,1980,244.279,-149.871,0,0,12.8937,-168.064,12.8937,11.9363
9,2040,245.93,-149.909,0,0,12.8067,-168.103,12.8067,11.8969
9,2100,245.944,-149.919,0,0,12.8057,-168.114,12.8057,11.8863
9,2160,246.487,-149.936,0,0,12.7775,-168.13,12.7775,11.8697
9,2220,246.489,-149.938,0,0,12.7774,-168.133,12.7774,11.8673
9,2280,247.287,-149.954,0,0,11.9445,-168.148,11.9445,11.8516
9,2340,247.246,-149.958,0,0,11.9463,-168.153,11.9463,11.847
9,2400,246.231,-149.927,0,0,11.9954,-168.122,11.9954,11.8777
9,2460,245.851,-149.939,0,0,12.0141,-168.134,12.0141,11.8657
9,2520,245.897,-149.937,0,0,12.0121,-168.132,12.0121,11.8678
9,2580,247.454,-149.856,0,0,12.0856,-168.051,12.0856,11.9492
9,2640,248.004,-149.852,0,0,12.0585,-168.047,12.0585,11.9532
9,2700,247.962,-149.87,0,0,11.9116,-168.064,11.9116,11.9361
9,2760,247.896,-150,0,0,11.915,-168.194,11.915,11.8057
9,2820,247.52,-149.985,0,0,11.677,-168.181,11.677,11.8185
9,2880,246.573,-149.925,0,0,11.7227,-168.12,11.7227,11.8795
9,2940,246.487,-149.829,0,0,11.7269,-168.025,11.7269,11.9754
9,3000,247.013,-149.855,0,0,11.702,-168.05,11.702,11.9499
9,3060,247.465,-149.873,0,0,11.6813,-168.067,11.6813,11.9333
9,3120,247.679,-149.865,0,0,11.6712,-168.06,11.6712,11.9403
9,3180,247.695,-149.853,0,0,11.8186,-168.049,11.8186,11.9512
9,3240,242.062,-149.705,0,0,12.3542,-167.9,12.3542,12.1003
9,3300,241.028,-149.678,0,0,12.407,-167.873,12.407,12.1273
9,3360,241.115,-149.685,0,0,12.4032,-167.88,12.4032,12.1203
9,3420,247.105,-149.767,0,0,12.1033,-167.96,12.1033,12.0397
9,3480,248.158,-149.804,0,0,12.051,-167.999,12.051,12.0009
9,3540,248.043,-149.855,0,0,12.0565,-168.05,12.0565,11.9503
10,0,247.993,-149.865,0,0,12.1438,-168.06,12.1438,11.9403
10,60,247.953,-149.774,0,0,12.1458,-167.969,12.1458,12.0308
10,120,247.824,-149.788,0,0,12.1515,-167.983,12.1515,12.0175
10,180,247.635,-149.832,0,0,12.1612,-168.027,12.1612,11.9729
10,240,247.635,-149.832,0,0,12.1614,-168.027,12.1614,11.9729
10,300,246.901,-149.821,0,0,12.1974,-168.016,12.1974,11.9841
10,360,249.059,-149.888,0,0,2.06253,-168.082,2.06253,11.9177
10,420,249.227,-149.988,0,0,2.06111,-168.183,2.06111,11.817
10,480,249.213,-149.973,0,0,1.97676,-168.169,1.97676,11.8311
10,540,249.141,-149.967,0,0,1.9773,-168.162,1.9773,11.8382
10,600,249.105,-149.829,0,0,1.97761,-168.025,1.97761,11.9754
10,660,249.259,-149.83,0,0,1.7653,-168.025,1.7653,11.9751
10,720,247.98,-149.856,0,0,1.7743,-168.051,1.7743,11.9493
10,780,247.927,-149.858,0,0,1.77469,-168.053,1.77469,11.9473
10,840,247.787,-149.893,0,0,1.77561,-168.086,1.77561,11.914
10,900,248.783,-149.92,0,0,1.76863,-168.115,1.76863,11.8852
10,960,248.821,-149.934,0,0,1.76833,-168.128,1.76833,11.872
10,1020,249.14,-149.868,0,0,1.7661,-168.063,1.7661,11.937
10,1080,248.456,-149.854,0,0,1.77092,-168.049,1.77092,11.9511
10,1140,248.05,-149.846,0,0,1.77383,-168.041,1.77383,11.9591
10,1200,238.291,-149.473,0,0,47.5304,-167.668,47.5304,12.3324
10,1260,238.947,-149.484,0,0,47.4022,-167.678,47.4022,12.3218
10,1320,239.001,-149.482,0,0,47.3912,-167.677,47.3912,12.3229
10,1380,248.784,-149.931,0,0,1.4302,-168.124,1.4302,11.8757
10,1440,248.807,-149.938,0,0,1.42999,-168.132,1.42999,11.868
10,1500,248.808,-149.938,0,0,1.42998,-168.133,1.42998,11.8669
10,1560,250.326,-149.986,0,0,1.42133,-168.181,1.42133,11.8194
10,1620,250.304,-149.985,0,0,1.42142,-168.18,1.42142,11.8198
10,1680,250.296,-149.984,0,0,1.42148,-168.179,1.42148,11.8213
10,1740,250.402,-149.984,0,0,1.4209,-168.179,1.4209,11.8213
10,1800,250.401,-150.005,0,0,1.42088,-168.199,1.42088,11.8013
10,1860,250.253,-150.012,0,0,1.42167,-168.207,1.42167,11.7931
10,1920,250.384,-150.009,0,0,1.421,-168.204,1.421,11.796
10,1980,250.262,-149.973,0,0,2.20399,-168.17,2.20399,11.8296
10,2040,250.207,-149.973,0,0,2.11612,-168.168,2.11612,11.8322
10,2100,250.2,-149.963,0,0,2.11621,-168.158,2.11621,11.8416
10,2160,250.208,-149.963,0,0,2.11613,-168.158,2.11613,11.8423
10,2220,249.452,-150.056,0,0,2.12252,-168.251,2.12252,11.7493
10,2280,249.754,-150.068,0,0,2.12,-168.263,2.12,11.7374
10,2340,249.657,-149.984,0,0,2.1208,-168.179,2.1208,11.8206
10,2400,247.433,-149.918,0,0,2.13981,-168.114,2.13981,11.8864
10,2460,247.175,-149.967,0,0,2.14208,-168.162,2.14208,11.8379
10,2520,247.122,-149.907,0,0,2.14256,-168.102,2.14256,11.8977
10,2580,247.873,-149.903,0,0,2.13609,-168.097,2.13609,11.9026
10,2640,248.953,-149.664,0,0,2.12689,-167.86,2.12689,12.14
10,2700,248.994,-149.67,0,0,2.12646,-167.864,2.12646,12.1357
10,2760,249.329,-149.696,0,0,2.1237,-167.889,2.1237,12.1114
10,2820,248.391,-149.846,0,0,2.13156,-168.04,2.13156,11.9597
10,2880,248.476,-149.847,0,0,2.13092,-168.042,2.13092,11.958
10,2940,248.493,-149.854,0,0,2.13074,-168.049,2.13074,11.9515
10,3000,248.372,-149.86,0,0,2.13172,-168.055,2.13172,11.9447
10,3060,249.107,-149.87,0,0,2.12551,-168.064,2.12551,11.9357
10,3120,249.145,-149.866,0,0,2.12519,-168.061,2.12519,11.9387
10,3180,249.289,-149.887,0,0,2.12399,-168.081,2.12399,11.9194
10,3240,249.289,-149.887,0,0,2.12393,-168.082,2.12393,11.9183
10,3300,249.5,-149.91,0,0,1.33745,-168.104,1.33745,11.8961
10,3360,249.745,-150.094,0,0,1.3361,-168.288,1.3361,11.7115
10,3420,249.755,-150.09,0,0,1.33605,-168.285,1.33605,11.7146
10,3480,249.812,-150.092,0,0,1.1672,-168.287,1.1672,11.7132
10,3540,249.907,-149.928,0,0,1.16675,-168.123,1.16675,11.8768
11,0,251.569,-149.972,0,0,1.15905,-168.166,1.15905,11.8337
11,60,251.451,-149.956,0,0,1.15956,-168.151,1.15956,11.8487
11,120,251.362,-149.963,0,0,1.15998,-168.157,1.15998,11.8428
11,180,251.238,-149.967,0,0,1.16054,-168.161,1.16054,11.8385
11,240,251.384,-149.939,0,0,1.15995,-168.136,1.15995,11.8641
11,300,251.417,-149.946,0,0,1.15975,-168.14,1.15975,11.8598
11,360,251.359,-149.95,0,0,1.15999,-168.144,1.15999,11.8558
11,420,250.429,-150.051,0,0,1.1643,-168.245,1.1643,11.7547
11,480,251.026,-150.371,0,0,0.930915,-168.566,0.930915,11.4344
11,540,251.08,-150.383,0,0,0.930723,-168.577,0.930723,11.4228
11,600,251.108,-150.344,0,0,0.930625,-168.541,0.930625,11.4588
11,660,250.637,-150.046,0,0,0.932356,-168.243,0.932356,11.7572
11,720,250.694,-150.094,0,0,0.680216,-168.289,0.680216,11.7115
11,780,250.643,-150.093,0,0,0.680346,-168.288,0.680346,11.7116
11,840,250.595,-150.124,0,0,0.680478,-168.317,0.680478,11.6831
11,900,250.512,-150.073,0,0,0.680707,-168.272,0.680707,11.7281
11,960,250.606,-150.278,0,0,0.680457,-168.472,0.680457,11.5282
11,1020,250.62,-150.265,0,0,0.680417,-168.461,0.680417,11.5392
11,1080,250.392,-150.257,0,0,0.681011,-168.453,0.681011,11.5473
11,1140,250.372,-150.244,0,0,0.68109,-168.439,0.68109,11.5606
11,1200,250.209,-150.238,0,0,0.732,-168.433,0.732,11.567
11,1260,250.193,-150.285,0,0,0.732066,-168.479,0.732066,11.5206
11,1320,250.197,-150.289,0,0,0.732055,-168.484,0.732055,11.5161
11,1380,250.501,-150.296,0,0,0.731202,-168.49,0.731202,11.5095
11,1440,249.931,-150.28,0,0,0.732829,-168.475,0.732829,11.5251
11,1500,250.282,-150.275,0,0,0.731858,-168.469,0.731858,11.5306
11,1560,250.297,-150.269,0,0,0.731767,-168.464,0.731767,11.5355
11,1620,251.875,-150.081,0,0,0.727198,-168.277,0.727198,11.7235
11,1680,251.85,-150.076,0,0,0.727251,-168.271,0.727251,11.7289
11,1740,251.797,-150.074,0,0,0.727395,-168.269,0.727395,11.7307
11,1800,250.905,-150.279,0,0,0.729976,-168.474,0.729976,11.5264
11,1860,251.079,-150.269,0,0,0.729511,-168.464,0.729511,11.5362
11,1920,251.051,-150.276,0,0,0.729558,-168.47,0.729558,11.53
11,1980,251.123,-150.261,0,0,0.729364,-168.457,0.729364,11.5433
11,2040,251.181,-150.25,0,0,0.729198,-168.445,0.729198,11.5551
11,2100,250.97,-150.309,0,0,0.729799,-168.503,0.729799,11.4966
11,2160,250.981,-150.307,0,0,0.729769,-168.502,0.729769,11.4982
11,2220,250.869,-150.213,0,0,0.730092,-168.409,0.730092,11.5915
11,2280,250.917,-150.265,0,0,0.729955,-168.459,0.729955,11.5407
11,2340,250.872,-150.26,0,0,0.730079,-168.455,0.730079,11.5447
11,2400,250.809,-150.269,0,0,0.730256,-168.464,0.730256,11.5364
11,2460,250.813,-150.223,0,0,0.730257,-168.418,0.730257,11.5818
11,2520,251.203,-150.15,0,0,0.582465,-168.345,0.582465,11.6546
11,2580,249.479,-150.105,0,0,0.586477,-168.3,0.586477,11.6995
11,2640,249.685,-150.037,0,0,0.586004,-168.232,0.586004,11.7678
11,2700,249.665,-150.038,0,0,0.586044,-168.233,0.586044,11.7668
11,2760,249.402,-149.994,0,0,0.586662,-168.192,0.586662,11.8084
11,2820,249.375,-149.999,0,0,0.586724,-168.194,0.586724,11.8063
11,2880,249.382,-149.977,0,0,0.586718,-168.174,0.586718,11.8263
11,2940,249.625,-150.02,0,0,0.586146,-168.212,0.586146,11.7882
11,3000,249.589,-149.98,0,0,0.586229,-168.175,0.586229,11.8247
11,3060,249.388,-150.021,0,0,0.586697,-168.216,0.586697,11.7837
11,3120,249.459,-150.063,0,0,0.586533,-168.258,0.586533,11.7422
11,3180,249.58,-150.065,0,0,0.586259,-168.26,0.586259,11.74
11,3240,250.064,-149.982,0,0,0.58512,-168.177,0.58512,11.8234
11,3300,249.991,-149.982,0,0,0.585273,-168.177,0.585273,11.8228
11,3360,249.955,-150,0,0,0.585366,-168.194,0.585366,11.8062
11,3420,250.058,-150,0,0,0.585141,-168.195,0.585141,11.8052
11,3480,249.698,-150.004,0,0,0.58592,-168.199,0.58592,11.8011
11,3540,249.813,-149.952,0,0,0.585704,-168.147,0.585704,11.8531
12,0,249.769,-149.953,0,0,0.585799,-168.148,0.585799,11.8522
12,60,249.238,-150.137,0,0,0.587043,-168.332,0.587043,11.6682
12,120,247.792,-150.226,0,0,0.590463,-168.421,0.590463,11.5792
12,180,249.471,-150.28,0,0,0.586512,-168.475,0.586512,11.5255
12,240,249.561,-150.355,0,0,0.586293,-168.549,0.586293,11.451
12,300,248.04,-150.228,0,0,0.58988,-168.424,0.58988,11.5765
12,360,248.153,-150.23,0,0,0.589631,-168.425,0.589631,11.5751
12,420,248.011,-150.22,0,0,1.37934,-168.414,1.37934,11.5858
12,480,248.006,-150.281,0,0,1.46856,-168.476,1.46856,11.5245
12,540,248.059,-150.238,0,0,1.46825,-168.433,1.46825,11.5666
12,600,248.849,-150.305,0,0,1.46359,-168.499,1.46359,11.5005
12,660,250.74,-150.385,0,0,1.45256,-168.579,1.45256,11.4209
12,720,250.537,-150.428,0,0,1.45372,-168.622,1.45372,11.3775
12,780,250.511,-150.437,0,0,1.45386,-168.631,1.45386,11.369
12,840,250.509,-150.434,0,0,1.45388,-168.629,1.45388,11.3707
12,900,250.656,-150.441,0,0,1.45308,-168.635,1.45308,11.3653
12,960,250.63,-150.434,0,0,1.45317,-168.63,1.45317,11.3702
12,1020,251.39,-150.292,0,0,1.44881,-168.487,1.44881,11.5131
12,1080,251.408,-150.273,0,0,1.44869,-168.469,1.44869,11.5305
12,1140,249.913,-150.094,0,0,1.45733,-168.29,1.45733,11.7097
12,1200,249.178,-150.239,0,0,1.41093,-168.434,1.41093,11.5661
12,1260,249.181,-150.235,0,0,1.41094,-168.43,1.41094,11.5699
12,1320,249.897,-150.255,0,0,1.4069,-168.449,1.4069,11.5508
